reading_id,sensor_id,value,recorded_at,sensor_type
3564,3,16.625,2025-01-04 22:29:41.252945,Temp
3565,4,7.693207263946533,2025-01-04 22:29:41.62249,PH
3566,5,1029.578857421875,2025-01-04 22:29:41.955647,TDS
3567,3,16.6875,2025-01-04 22:39:42.295671,Temp
3568,4,7.683040618896484,2025-01-04 22:39:42.530892,PH
3569,5,1043.0518798828125,2025-01-04 22:39:42.808952,TDS
3570,3,16.625,2025-01-04 22:49:43.322354,Temp
3571,4,7.691498279571533,2025-01-04 22:49:43.560917,PH
3572,5,1018.9166870117188,2025-01-04 22:49:43.875877,TDS
3573,3,16.625,2025-01-04 22:59:44.354619,Temp
3574,4,7.694647312164307,2025-01-04 22:59:44.614786,PH
3575,5,1012.9644775390625,2025-01-04 22:59:44.878605,TDS
3576,3,16.625,2025-01-04 23:09:45.3928,Temp
3577,4,7.922717094421387,2025-01-04 23:09:45.693167,PH
3578,5,1044.408203125,2025-01-04 23:09:46.057791,TDS
3579,3,16.625,2025-01-04 23:19:46.485134,Temp
3580,4,7.918758392333984,2025-01-04 23:19:46.730254,PH
3581,5,1049.16796875,2025-01-04 23:19:46.957711,TDS
3582,3,16.625,2025-01-04 23:29:47.610215,Temp
3583,4,7.915339946746826,2025-01-04 23:29:47.90119,PH
3584,5,1018.2537231445312,2025-01-04 23:29:48.153255,TDS
3585,3,16.625,2025-01-04 23:39:48.629433,Temp
3586,4,7.909761428833008,2025-01-04 23:39:48.901229,PH
3587,5,1038.31787109375,2025-01-04 23:39:49.139361,TDS
3588,3,16.625,2025-01-04 23:49:49.675877,Temp
3589,4,7.9107513427734375,2025-01-04 23:49:49.921424,PH
3590,5,1020.2437744140625,2025-01-04 23:49:50.152591,TDS
3591,3,16.625,2025-01-04 23:59:50.827322,Temp
3592,4,7.899864673614502,2025-01-04 23:59:51.078638,PH
3593,5,1037.6431884765625,2025-01-04 23:59:51.324878,TDS
3594,3,16.625,2025-01-05 00:09:51.977633,Temp
3595,4,7.897436141967773,2025-01-05 00:09:52.27839,PH
3596,5,1029.578857421875,2025-01-05 00:09:52.520427,TDS
3597,3,16.625,2025-01-05 00:19:53.0053,Temp
3598,4,7.90625286102295,2025-01-05 00:19:53.340229,PH
3599,5,1016.9290161132812,2025-01-05 00:19:53.615043,TDS
3600,3,16.625,2025-01-05 00:29:54.206475,Temp
3601,4,7.895906925201416,2025-01-05 00:29:54.539359,PH
3602,5,1023.568603515625,2025-01-05 00:29:54.972738,TDS
3603,3,16.625,2025-01-05 00:39:55.344731,Temp
3604,4,7.885560035705566,2025-01-05 00:39:55.604268,PH
3605,5,1020.2437744140625,2025-01-05 00:39:55.833879,TDS
3606,3,16.625,2025-01-05 00:49:56.388816,Temp
3607,4,7.882501125335693,2025-01-05 00:49:56.693267,PH
3608,5,1049.16796875,2025-01-05 00:49:56.922765,TDS
3609,3,16.625,2025-01-05 00:59:57.411836,Temp
3610,4,7.87404441833496,2025-01-05 00:59:57.644925,PH
3611,5,1030.2486572265625,2025-01-05 00:59:57.879164,TDS
3612,3,16.625,2025-01-05 01:09:58.45488,Temp
3613,4,7.883310794830322,2025-01-05 01:09:58.781831,PH
3614,5,1051.8968505859375,2025-01-05 01:09:59.154302,TDS
3615,3,16.625,2025-01-05 01:19:59.596288,Temp
3616,4,7.189743518829346,2025-01-05 01:19:59.883277,PH
3617,5,1039.6683349609375,2025-01-05 01:20:00.252897,TDS
3618,3,16.5625,2025-01-05 01:30:00.688429,Temp
3619,4,7.191452503204346,2025-01-05 01:30:00.938005,PH
3620,5,1026.9036865234375,2025-01-05 01:30:01.246504,TDS
3621,3,16.5625,2025-01-05 01:40:01.71947,Temp
3622,4,7.19019365310669,2025-01-05 01:40:01.976816,PH
3623,5,1053.9481201171875,2025-01-05 01:40:02.210307,TDS
3624,3,16.625,2025-01-05 01:50:02.811889,Temp
3625,4,7.190283298492432,2025-01-05 01:50:03.119292,PH
3626,5,1026.9036865234375,2025-01-05 01:50:03.383178,TDS
3627,3,16.5625,2025-01-05 02:00:03.910837,Temp
3628,4,7.17993688583374,2025-01-05 02:00:04.172161,PH
3629,5,1036.2950439453125,2025-01-05 02:00:04.415334,TDS
3630,3,16.5625,2025-01-05 02:10:04.940446,Temp
3631,4,7.40053939819336,2025-01-05 02:10:05.201588,PH
3632,5,1023.568603515625,2025-01-05 02:10:05.448881,TDS
3633,3,16.5625,2025-01-05 02:20:06.098265,Temp
3634,4,7.62069272994995,2025-01-05 02:20:06.505343,PH
3635,5,997.8995971679688,2025-01-05 02:20:06.79234,TDS
3636,3,16.5625,2025-01-05 02:30:07.319714,Temp
3637,4,7.620872497558594,2025-01-05 02:30:07.599598,PH
3638,5,1016.2672729492188,2025-01-05 02:30:07.926176,TDS
3639,3,16.5625,2025-01-05 02:40:08.392718,Temp
3640,4,7.6301398277282715,2025-01-05 02:40:08.800059,PH
3641,5,1008.3573608398438,2025-01-05 02:40:09.207056,TDS
3642,3,16.5625,2025-01-05 02:50:09.46274,Temp
3643,4,7.643544673919678,2025-01-05 02:50:09.71189,PH
3644,5,1032.260498046875,2025-01-05 02:50:09.97397,TDS
3645,3,16.5625,2025-01-05 03:00:10.493115,Temp
3646,4,7.42573118209839,2025-01-05 03:00:10.740886,PH
3647,5,1032.260498046875,2025-01-05 03:00:11.090697,TDS
3648,3,16.5625,2025-01-05 03:10:11.568424,Temp
3649,4,7.426360607147217,2025-01-05 03:10:11.877238,PH
3650,5,1044.408203125,2025-01-05 03:10:12.209357,TDS
3651,3,16.5625,2025-01-05 03:20:12.663835,Temp
3652,4,7.42968988418579,2025-01-05 03:20:12.884129,PH
3653,5,1024.9013671875,2025-01-05 03:20:13.103226,TDS
3654,3,16.5,2025-01-05 03:30:13.68475,Temp
3655,4,7.44435453414917,2025-01-05 03:30:14.091968,PH
3656,5,1027.5718994140625,2025-01-05 03:30:14.338566,TDS
3657,3,16.5625,2025-01-05 03:40:14.838896,Temp
3658,4,7.662347793579102,2025-01-05 03:40:15.188804,PH
3659,5,1038.31787109375,2025-01-05 03:40:15.468637,TDS
3660,3,16.5,2025-01-05 03:50:15.888005,Temp
3661,4,7.661358833312988,2025-01-05 03:50:16.285988,PH
3662,5,1049.16796875,2025-01-05 03:50:16.695039,TDS
3663,3,16.5,2025-01-05 04:00:16.947873,Temp
3664,4,7.658299922943115,2025-01-05 04:00:17.282627,PH
3665,5,1028.240478515625,2025-01-05 04:00:17.624002,TDS
3666,3,16.5,2025-01-05 04:10:17.985031,Temp
3667,4,7.6583890914917,2025-01-05 04:10:18.231788,PH
3668,5,1016.9290161132812,2025-01-05 04:10:18.462468,TDS
3669,3,16.5,2025-01-05 04:20:19.145043,Temp
3670,4,7.644084453582764,2025-01-05 04:20:19.552896,PH
3671,5,1043.0518798828125,2025-01-05 04:20:19.895286,TDS
3672,3,16.5,2025-01-05 04:30:20.277859,Temp
3673,4,7.644713878631592,2025-01-05 04:30:20.556501,PH
3674,5,1040.34423828125,2025-01-05 04:30:20.940026,TDS
3675,3,16.5,2025-01-05 04:40:21.398772,Temp
3676,4,7.641925811767578,2025-01-05 04:40:21.972802,PH
3677,5,1009.6716918945312,2025-01-05 04:40:22.381055,TDS
3678,3,16.4375,2025-01-05 04:50:22.721346,Temp
3679,4,7.86909580230713,2025-01-05 04:50:23.477465,PH
3680,5,1036.2950439453125,2025-01-05 04:50:23.945431,TDS
3681,3,16.5,2025-01-05 05:00:23.921505,Temp
3682,4,7.871434688568115,2025-01-05 05:00:24.264708,PH
3683,5,1020.2437744140625,2025-01-05 05:00:24.771819,TDS
3684,3,16.4375,2025-01-05 05:10:25.090658,Temp
3685,4,7.872784614562988,2025-01-05 05:10:25.36056,PH
3686,5,1037.6431884765625,2025-01-05 05:10:25.728084,TDS
3687,3,16.4375,2025-01-05 05:20:26.252941,Temp
3688,4,7.655510902404785,2025-01-05 05:20:26.539671,PH
3689,5,1035.62158203125,2025-01-05 05:20:26.947626,TDS
3690,3,16.5,2025-01-05 05:30:27.301206,Temp
3691,4,7.643544673919678,2025-01-05 05:30:27.67444,PH
3692,5,1026.2357177734375,2025-01-05 05:30:28.026397,TDS
3693,3,16.4375,2025-01-05 05:40:28.398005,Temp
3694,4,7.62995958328247,2025-01-05 05:40:28.803405,PH
3695,5,1017.5911865234375,2025-01-05 05:40:29.060693,TDS
3696,3,16.4375,2025-01-05 05:50:29.4892,Temp
3697,4,7.401889324188232,2025-01-05 05:50:29.906847,PH
3698,5,1005.7334594726562,2025-01-05 05:50:30.156809,TDS
3699,3,16.4375,2025-01-05 06:00:30.585726,Temp
3700,4,7.405667781829834,2025-01-05 06:00:30.866745,PH
3701,5,1026.9036865234375,2025-01-05 06:00:31.141431,TDS
3702,3,16.4375,2025-01-05 06:10:31.632959,Temp
3703,4,7.40917682647705,2025-01-05 06:10:31.982826,PH
3704,5,995.301025390625,2025-01-05 06:10:32.325372,TDS
3705,3,16.4375,2025-01-05 06:20:32.671554,Temp
3706,4,7.4206929206848145,2025-01-05 06:20:33.034986,PH
3707,5,1028.240478515625,2025-01-05 06:20:33.290036,TDS
3708,3,16.4375,2025-01-05 06:30:33.819781,Temp
3709,4,7.41817331314087,2025-01-05 06:30:34.071711,PH
3710,5,1049.16796875,2025-01-05 06:30:34.375423,TDS
3711,3,16.4375,2025-01-05 06:40:34.875055,Temp
3712,4,7.889878749847412,2025-01-05 06:40:35.266157,PH
3713,5,1032.260498046875,2025-01-05 06:40:35.686069,TDS
3714,3,16.4375,2025-01-05 06:50:35.914566,Temp
3715,4,7.902743816375732,2025-01-05 06:50:36.162794,PH
3716,5,1018.2537231445312,2025-01-05 06:50:36.573992,TDS
3717,3,16.4375,2025-01-05 07:00:36.95208,Temp
3718,4,7.898515701293945,2025-01-05 07:00:37.290738,PH
3719,5,1057.3746337890625,2025-01-05 07:00:37.656414,TDS
3720,3,16.4375,2025-01-05 07:10:38.006358,Temp
3721,4,7.908681869506836,2025-01-05 07:10:38.244644,PH
3722,5,1041.697265625,2025-01-05 07:10:38.588067,TDS
3723,3,16.4375,2025-01-05 07:20:39.044437,Temp
3724,4,7.91102123260498,2025-01-05 07:20:39.375253,PH
3725,5,1016.2672729492188,2025-01-05 07:20:39.96097,TDS
3726,3,16.4375,2025-01-05 07:30:40.055077,Temp
3727,4,7.900854587554932,2025-01-05 07:30:40.476657,PH
3728,5,1034.27587890625,2025-01-05 07:30:40.838384,TDS
3729,3,16.4375,2025-01-05 07:40:41.216238,Temp
3730,4,7.901304721832275,2025-01-05 07:40:41.47384,PH
3731,5,1024.2347412109375,2025-01-05 07:40:41.712461,TDS
3732,3,16.4375,2025-01-05 07:50:42.268242,Temp
3733,4,7.902833938598633,2025-01-05 07:50:42.628101,PH
3734,5,1012.9644775390625,2025-01-05 07:50:42.865879,TDS
3735,3,16.4375,2025-01-05 08:00:43.33178,Temp
3736,4,7.89518642425537,2025-01-05 08:00:43.716713,PH
3737,5,997.8995971679688,2025-01-05 08:00:44.023478,TDS
3738,3,16.4375,2025-01-05 08:10:44.458285,Temp
3739,4,7.88582992553711,2025-01-05 08:10:44.711006,PH
3740,5,1002.4625244140625,2025-01-05 08:10:44.948854,TDS
3741,3,16.4375,2025-01-05 08:20:45.49671,Temp
3742,4,7.88672971725464,2025-01-05 08:20:45.743456,PH
3743,5,1034.27587890625,2025-01-05 08:20:46.01383,TDS
3744,3,16.4375,2025-01-05 08:30:46.648925,Temp
3745,4,7.874404430389404,2025-01-05 08:30:46.946081,PH
3746,5,1018.9166870117188,2025-01-05 08:30:47.185057,TDS
3747,3,16.5,2025-01-05 08:40:47.669815,Temp
3748,4,7.871794700622559,2025-01-05 08:40:47.97385,PH
3749,5,1025.568359375,2025-01-05 08:40:48.281956,TDS
3750,3,16.5,2025-01-05 08:50:48.771443,Temp
3751,4,7.879981994628906,2025-01-05 08:50:49.009034,PH
3752,5,1028.240478515625,2025-01-05 08:50:49.257556,TDS
3753,3,16.5625,2025-01-05 09:00:49.806116,Temp
3754,4,7.88582992553711,2025-01-05 09:00:50.064071,PH
3755,5,1034.9486083984375,2025-01-05 09:00:50.372442,TDS
3756,3,16.5625,2025-01-05 09:10:50.840247,Temp
3757,4,7.885740280151367,2025-01-05 09:10:51.15339,PH
3758,5,1038.31787109375,2025-01-05 09:10:51.474843,TDS
3759,3,16.5625,2025-01-05 09:20:51.935898,Temp
3760,4,7.885560035705566,2025-01-05 09:20:52.273077,PH
3761,5,1020.2437744140625,2025-01-05 09:20:52.730997,TDS
3762,3,16.625,2025-01-05 09:30:52.9522,Temp
3763,4,7.883760929107666,2025-01-05 09:30:53.321134,PH
3764,5,1006.3888549804688,2025-01-05 09:30:53.569112,TDS
3765,3,16.625,2025-01-05 09:40:53.993301,Temp
3766,4,7.880431652069092,2025-01-05 09:40:54.437176,PH
3767,5,1009.6716918945312,2025-01-05 09:40:54.74209,TDS
3768,3,16.625,2025-01-05 09:50:55.22815,Temp
3769,4,7.87917184829712,2025-01-05 09:50:55.547048,PH
3770,5,1016.9290161132812,2025-01-05 09:50:55.802008,TDS
3771,3,16.625,2025-01-05 10:00:56.276258,Temp
3772,4,7.871344566345215,2025-01-05 10:00:56.538658,PH
3773,5,1005.0784912109375,2025-01-05 10:00:56.781747,TDS
3774,3,16.625,2025-01-05 10:10:57.43899,Temp
3775,4,7.86189842224121,2025-01-05 10:10:57.683143,PH
3776,5,1031.5894775390625,2025-01-05 10:10:57.984266,TDS
3777,3,16.625,2025-01-05 10:20:58.574204,Temp
3778,4,7.860279083251953,2025-01-05 10:20:58.936607,PH
3779,5,997.8995971679688,2025-01-05 10:20:59.176023,TDS
3780,3,16.625,2025-01-05 10:30:59.600418,Temp
3781,4,7.860458850860596,2025-01-05 10:30:59.924124,PH
3782,5,1023.568603515625,2025-01-05 10:31:00.215184,TDS
3783,3,16.625,2025-01-05 10:41:00.694138,Temp
3784,4,7.85533046722412,2025-01-05 10:41:00.94985,PH
3785,5,1021.572509765625,2025-01-05 10:41:01.208789,TDS
3786,3,16.6875,2025-01-05 10:51:01.726327,Temp
3787,4,7.8568596839904785,2025-01-05 10:51:01.963954,PH
3788,5,995.9500732421875,2025-01-05 10:51:02.193053,TDS
3789,3,16.6875,2025-01-05 11:01:02.768977,Temp
3790,4,7.85883903503418,2025-01-05 11:01:03.106655,PH
3791,5,1013.624267578125,2025-01-05 11:01:03.3506,TDS
3792,3,16.75,2025-01-05 11:11:03.867791,Temp
3793,4,7.857490062713623,2025-01-05 11:11:04.111973,PH
3794,5,1032.260498046875,2025-01-05 11:11:04.350204,TDS
3795,3,16.75,2025-01-05 11:21:05.001096,Temp
3796,4,7.845794200897217,2025-01-05 11:21:05.400439,PH
3797,5,1030.9188232421875,2025-01-05 11:21:05.722585,TDS
3798,3,16.75,2025-01-05 11:31:06.093628,Temp
3799,4,7.84705400466919,2025-01-05 11:31:06.434086,PH
3800,5,1060.8115234375,2025-01-05 11:31:06.842428,TDS
3801,3,16.8125,2025-01-05 11:41:07.230731,Temp
3802,4,7.84696388244629,2025-01-05 11:41:07.588588,PH
3803,5,1041.697265625,2025-01-05 11:41:07.943107,TDS
3804,3,16.8125,2025-01-05 11:51:08.246263,Temp
3805,4,7.834367752075195,2025-01-05 11:51:08.579414,PH
3806,5,1020.2437744140625,2025-01-05 11:51:08.83544,TDS
3807,3,16.8125,2025-01-05 12:01:09.266099,Temp
3808,4,7.8205132484436035,2025-01-05 12:01:09.516074,PH
3809,5,1024.2347412109375,2025-01-05 12:01:09.880972,TDS
3810,3,16.875,2025-01-05 12:11:10.302338,Temp
3811,4,7.819433212280273,2025-01-05 12:11:10.539366,PH
3812,5,1024.2347412109375,2025-01-05 12:11:10.780897,TDS
3813,3,16.875,2025-01-05 12:21:11.323155,Temp
3814,4,7.83409833908081,2025-01-05 12:21:11.641102,PH
3815,5,1039.6683349609375,2025-01-05 12:21:11.887037,TDS
3816,3,16.875,2025-01-05 12:31:12.438838,Temp
3817,4,7.831938743591309,2025-01-05 12:31:12.680317,PH
3818,5,1024.2347412109375,2025-01-05 12:31:12.916367,TDS
3819,3,16.9375,2025-01-05 12:41:13.473335,Temp
3820,4,7.824111461639404,2025-01-05 12:41:13.714093,PH
3821,5,1025.568359375,2025-01-05 12:41:14.065271,TDS
3822,3,16.9375,2025-01-05 12:51:14.646569,Temp
3823,4,7.820242881774902,2025-01-05 12:51:14.8807,PH
3824,5,1038.31787109375,2025-01-05 12:51:15.189359,TDS
3825,3,16.9375,2025-01-05 13:01:15.677204,Temp
3826,4,7.8083672523498535,2025-01-05 13:01:15.989251,PH
3827,5,1038.31787109375,2025-01-05 13:01:16.299033,TDS
3828,3,16.9375,2025-01-05 13:11:16.69645,Temp
3829,4,7.810885906219482,2025-01-05 13:11:16.926276,PH
3830,5,1028.909423828125,2025-01-05 13:11:17.165651,TDS
3831,3,17,2025-01-05 13:21:17.777436,Temp
3832,4,7.572829246520996,2025-01-05 13:21:18.021938,PH
3833,5,1022.90283203125,2025-01-05 13:21:18.260981,TDS
3834,3,17,2025-01-05 13:31:18.809439,Temp
3835,4,7.80215883255005,2025-01-05 13:31:19.066244,PH
3836,5,1020.2437744140625,2025-01-05 13:31:19.314091,TDS
3837,3,17,2025-01-05 13:41:19.949136,Temp
3838,4,7.80692720413208,2025-01-05 13:41:20.186985,PH
3839,5,1016.9290161132812,2025-01-05 13:41:20.424306,TDS
3840,3,16.9375,2025-01-05 13:51:20.98341,Temp
3841,4,7.795501708984375,2025-01-05 13:51:21.26867,PH
3842,5,1034.27587890625,2025-01-05 13:51:21.653933,TDS
3843,3,16.9375,2025-01-05 14:01:21.993178,Temp
3844,4,7.790193557739258,2025-01-05 14:01:22.368962,PH
3845,5,1038.31787109375,2025-01-05 14:01:22.613681,TDS
3846,3,16.9375,2025-01-05 14:11:23.024635,Temp
3847,4,7.800269603729248,2025-01-05 14:11:23.384002,PH
3848,5,1049.849609375,2025-01-05 14:11:23.668005,TDS
3849,3,16.9375,2025-01-05 14:21:24.176321,Temp
3850,4,7.809626579284668,2025-01-05 14:21:24.428262,PH
3851,5,1034.27587890625,2025-01-05 14:21:24.795496,TDS
3852,3,16.9375,2025-01-05 14:31:25.209161,Temp
3853,4,7.805307865142822,2025-01-05 14:31:25.473362,PH
3854,5,1005.0784912109375,2025-01-05 14:31:25.698992,TDS
3855,3,16.875,2025-01-05 14:41:26.251763,Temp
3856,4,7.813045501708984,2025-01-05 14:41:26.499581,PH
3857,5,1034.27587890625,2025-01-05 14:41:26.723891,TDS
3858,3,16.875,2025-01-05 14:51:27.265266,Temp
3859,4,7.808727264404297,2025-01-05 14:51:27.507019,PH
3860,5,1036.9688720703125,2025-01-05 14:51:27.764189,TDS
3861,3,16.875,2025-01-05 15:01:28.292318,Temp
3862,4,7.806657791137695,2025-01-05 15:01:28.529427,PH
3863,5,1024.2347412109375,2025-01-05 15:01:28.794956,TDS
3864,3,16.8125,2025-01-05 15:11:29.40316,Temp
3865,4,7.807827472686768,2025-01-05 15:11:29.851748,PH
3866,5,1028.240478515625,2025-01-05 15:11:30.210894,TDS
3867,3,16.8125,2025-01-05 15:21:30.546242,Temp
3868,4,7.818623065948486,2025-01-05 15:21:30.93202,PH
3869,5,1034.9486083984375,2025-01-05 15:21:31.394629,TDS
3870,3,16.8125,2025-01-05 15:31:31.611009,Temp
3871,4,7.812955379486084,2025-01-05 15:31:31.845829,PH
3872,5,1030.2486572265625,2025-01-05 15:31:32.103583,TDS
3873,3,16.8125,2025-01-05 15:41:32.633492,Temp
3874,4,7.805578231811523,2025-01-05 15:41:32.975568,PH
3875,5,1036.2950439453125,2025-01-05 15:41:33.213446,TDS
3876,3,16.8125,2025-01-05 15:51:33.720375,Temp
3877,4,7.797390937805176,2025-01-05 15:51:33.978938,PH
3878,5,1049.849609375,2025-01-05 15:51:34.226321,TDS
3879,3,16.75,2025-01-05 16:01:34.769165,Temp
3880,4,7.7895636558532715,2025-01-05 16:01:35.130832,PH
3881,5,1038.31787109375,2025-01-05 16:01:35.391764,TDS
3882,3,16.75,2025-01-05 16:11:35.819354,Temp
3883,4,7.77930736541748,2025-01-05 16:11:36.067817,PH
3884,5,1039.6683349609375,2025-01-05 16:11:36.299948,TDS
3885,3,16.75,2025-01-05 16:21:36.855723,Temp
3886,4,7.766891956329346,2025-01-05 16:21:37.092753,PH
3887,5,1039.6683349609375,2025-01-05 16:21:37.33645,TDS
3888,3,16.75,2025-01-05 16:31:37.881807,Temp
3889,4,7.7635626792907715,2025-01-05 16:31:38.315935,PH
3890,5,1028.909423828125,2025-01-05 16:31:38.576923,TDS
3891,3,16.8125,2025-01-05 16:41:39.105251,Temp
3892,4,7.76734161376953,2025-01-05 16:41:39.346384,PH
3893,5,1038.31787109375,2025-01-05 16:41:39.581579,TDS
3894,3,16.8125,2025-01-05 16:51:40.133354,Temp
3895,4,7.761403560638428,2025-01-05 16:51:40.360903,PH
3896,5,1046.445556640625,2025-01-05 16:51:40.603505,TDS
3897,3,16.8125,2025-01-05 17:01:41.232919,Temp
3898,4,7.762213230133057,2025-01-05 17:01:41.505064,PH
3899,5,1049.849609375,2025-01-05 17:01:41.748055,TDS
3900,3,16.875,2025-01-05 17:11:42.29906,Temp
3901,4,7.763652801513672,2025-01-05 17:11:42.537104,PH
3902,5,1049.16796875,2025-01-05 17:11:42.816952,TDS
3903,3,16.875,2025-01-05 17:21:43.364919,Temp
3904,4,7.774898529052734,2025-01-05 17:21:43.616589,PH
3905,5,1016.2672729492188,2025-01-05 17:21:43.851546,TDS
3906,3,16.875,2025-01-05 17:31:44.422625,Temp
3907,4,7.78200626373291,2025-01-05 17:31:44.666135,PH
3908,5,1058.0611572265625,2025-01-05 17:31:44.901116,TDS
3909,3,16.875,2025-01-05 17:41:45.508075,Temp
3910,4,7.783085823059082,2025-01-05 17:41:45.804039,PH
3911,5,1019.5800170898438,2025-01-05 17:41:46.043631,TDS
3912,3,16.875,2025-01-05 17:51:46.604463,Temp
3913,4,7.787224769592285,2025-01-05 17:51:46.889707,PH
3914,5,1058.7481689453125,2025-01-05 17:51:47.141003,TDS
3915,3,16.9375,2025-01-05 18:01:47.77213,Temp
3916,4,7.78731393814087,2025-01-05 18:01:48.156107,PH
3917,5,1047.805908203125,2025-01-05 18:01:48.488454,TDS
3918,3,16.9375,2025-01-05 18:11:48.904031,Temp
3919,4,7.776068210601807,2025-01-05 18:11:49.261483,PH
3920,5,1039.6683349609375,2025-01-05 18:11:49.654733,TDS
3921,3,16.9375,2025-01-05 18:21:50.184291,Temp
3922,4,7.775708198547363,2025-01-05 18:21:50.48214,PH
3923,5,1056.6884765625,2025-01-05 18:21:50.727676,TDS
3924,3,16.9375,2025-01-05 18:31:51.216706,Temp
3925,4,7.777777671813965,2025-01-05 18:31:51.447214,PH
3926,5,1035.62158203125,2025-01-05 18:31:51.94958,TDS
3927,3,16.9375,2025-01-05 18:41:52.247775,Temp
3928,4,7.785335540771484,2025-01-05 18:41:52.482595,PH
3929,5,1053.2640380859375,2025-01-05 18:41:52.720172,TDS
3930,3,16.9375,2025-01-05 18:51:53.26585,Temp
3931,4,7.790643215179443,2025-01-05 18:51:53.529697,PH
3932,5,1031.5894775390625,2025-01-05 18:51:53.863696,TDS
3933,3,16.9375,2025-01-05 19:01:54.312358,Temp
3934,4,7.77921724319458,2025-01-05 19:01:54.735995,PH
3935,5,1040.34423828125,2025-01-05 19:01:55.065614,TDS
3936,3,16.9375,2025-01-05 19:11:55.514204,Temp
3937,4,7.76617193222046,2025-01-05 19:11:55.752656,PH
3938,5,1023.568603515625,2025-01-05 19:11:56.001153,TDS
3939,3,16.9375,2025-01-05 19:21:56.551809,Temp
3940,4,7.761403560638428,2025-01-05 19:21:56.804938,PH
3941,5,1053.2640380859375,2025-01-05 19:21:57.041265,TDS
3942,3,16.9375,2025-01-05 19:31:57.595151,Temp
3943,4,7.776068210601807,2025-01-05 19:31:57.836093,PH
3944,5,1028.909423828125,2025-01-05 19:31:58.103073,TDS
3945,3,16.9375,2025-01-05 19:41:58.625674,Temp
3946,4,7.786954402923584,2025-01-05 19:41:58.873633,PH
3947,5,1038.31787109375,2025-01-05 19:41:59.108289,TDS
3948,3,16.9375,2025-01-05 19:51:59.666828,Temp
3949,4,7.786415100097656,2025-01-05 19:51:59.913282,PH
3950,5,1045.0869140625,2025-01-05 19:52:00.16572,TDS
3951,3,17,2025-01-05 20:02:00.687685,Temp
3952,4,7.783085823059082,2025-01-05 20:02:00.918719,PH
3953,5,1042.3743896484375,2025-01-05 20:02:01.143706,TDS
3954,3,17,2025-01-05 20:12:01.714375,Temp
3955,4,7.780567169189453,2025-01-05 20:12:02.061361,PH
3956,5,1047.805908203125,2025-01-05 20:12:02.29837,TDS
3957,3,17,2025-01-05 20:22:02.83816,Temp
3958,4,7.771660327911377,2025-01-05 20:22:03.081843,PH
3959,5,1042.3743896484375,2025-01-05 20:22:03.344309,TDS
3960,3,17,2025-01-05 20:32:03.853443,Temp
3961,4,7.76905059814453,2025-01-05 20:32:04.070171,PH
3962,5,1039.6683349609375,2025-01-05 20:32:04.301618,TDS
3963,3,17,2025-01-05 20:42:04.857215,Temp
3964,4,7.556185245513916,2025-01-05 20:42:05.088585,PH
3965,5,1053.9481201171875,2025-01-05 20:42:05.316442,TDS
3966,3,17,2025-01-05 20:52:05.871371,Temp
3967,4,7.54448938369751,2025-01-05 20:52:06.094546,PH
3968,5,1060.123291015625,2025-01-05 20:52:06.32455,TDS
3969,3,17,2025-01-05 21:02:06.885196,Temp
3970,4,7.533963203430176,2025-01-05 21:02:07.112985,PH
3971,5,1051.2139892578125,2025-01-05 21:02:07.357546,TDS
3972,3,17,2025-01-05 21:12:07.904849,Temp
3973,4,7.5394511222839355,2025-01-05 21:12:08.127921,PH
3974,5,1051.8968505859375,2025-01-05 21:12:08.35731,TDS
3975,3,17.0625,2025-01-05 21:22:09.022739,Temp
3976,4,7.539361000061035,2025-01-05 21:22:09.262978,PH
3977,5,1038.31787109375,2025-01-05 21:22:09.514576,TDS
3978,3,17.0625,2025-01-05 21:32:10.12001,Temp
3979,4,7.553216457366943,2025-01-05 21:32:10.425305,PH
3980,5,1050.5316162109375,2025-01-05 21:32:10.665086,TDS
3981,3,17.125,2025-01-05 21:42:11.149749,Temp
3982,4,7.55672550201416,2025-01-05 21:42:11.423712,PH
3983,5,1053.2640380859375,2025-01-05 21:42:11.73023,TDS
3984,3,17.0625,2025-01-05 21:52:12.168585,Temp
3985,4,7.5569047927856445,2025-01-05 21:52:12.428606,PH
3986,5,1056.6884765625,2025-01-05 21:52:12.669711,TDS
3987,3,17.0625,2025-01-05 22:02:13.22104,Temp
3988,4,7.556365489959717,2025-01-05 22:02:13.500005,PH
3989,5,1038.992919921875,2025-01-05 22:02:13.845702,TDS
3990,3,17.125,2025-01-05 22:12:14.251724,Temp
3991,4,7.559784412384033,2025-01-05 22:12:14.499769,PH
3992,5,1033.6036376953125,2025-01-05 22:12:14.743616,TDS
3993,3,17.125,2025-01-05 22:22:15.331107,Temp
3994,4,7.55663537979126,2025-01-05 22:22:15.697457,PH
3995,5,1053.9481201171875,2025-01-05 22:22:15.938484,TDS
3996,3,17.1875,2025-01-05 22:32:16.379273,Temp
3997,4,7.563292980194092,2025-01-05 22:32:16.608919,PH
3998,5,1074.662841796875,2025-01-05 22:32:16.841753,TDS
3999,3,17.1875,2025-01-05 22:42:17.402029,Temp
4000,4,7.559784412384033,2025-01-05 22:42:17.641922,PH
4001,5,1036.2950439453125,2025-01-05 22:42:17.895419,TDS
4002,3,17.1875,2025-01-05 22:52:18.421337,Temp
4003,4,7.561852931976318,2025-01-05 22:52:18.664193,PH
4004,5,1055.3175048828125,2025-01-05 22:52:19.008163,TDS
